building_id,start_hour
G06005907_7582,3024
G06005907_7582,336
G06005907_7582,672
G06005907_7582,4704
G06005907_7582,1680
G06005907_7582,2352
G06005907_7582,7224
G06005907_7582,6888
G06005907_7582,6048
G06005907_7582,5040
G06005907_7582,1008
G06005907_7582,4032
G06005907_89269,8400
G06005907_89269,2352
G06005907_89269,4704
G06005907_89269,2688
G06005907_89269,3696
G06005907_89269,5712
G06005907_89269,8232
G06005907_89269,5544
G06005907_89269,4872
G06005907_89269,7560
G06005907_89269,672
G06005907_89269,7392
G06005907_89269,1176
G06005907_89269,3360
G06005907_89269,3192
G06005907_89269,5376
G06005907_89269,1848
G06005907_89269,8064
G06005907_89269,4368
G06005907_89269,2856
G06005907_89269,336
G06005907_89269,1344
G06005907_89269,3528
G06005907_89269,4032
G06005907_89269,6552
G06005907_89269,6216
G06005907_89269,8568
G06005907_89269,7896
G06005907_89269,7728
G06005907_89269,7224
G06005907_89269,2520
G06005907_89269,7056
G06005907_89269,6888
G06005907_89269,1680
G06005907_89269,2184
G06005907_89269,168
G06005907_89269,1008
G06005907_89269,2016
G06005907_89269,5040
G06005907_89269,6384
G06005907_89269,6720
G06005907_89269,3024
G06005907_89269,840
G06005907_89269,4536
G06005907_89269,0
G06005907_89269,3864
G06005907_89269,504
G06005907_89269,1512
G06005907_89269,5208
G06005907_89269,5880
G06006512_162014,1512
G06006512_162014,1848
G06006512_162014,2016
G06006512_162014,1176
G06006512_162014,3360
G06006512_162014,6720
G06006512_162014,1344
G06006512_162014,7728
G06006512_162014,5208
G06006512_162014,8400
G06006512_162014,2184
G06006512_162014,1680
G06006512_162014,168
G06006512_162014,4536
G06006512_162014,0
G06006512_162014,8232
G06006512_162014,2856
G06006512_162014,1008
G06006512_162014,3864
G06006512_162014,6888
G06006512_162014,7560
G06006512_162014,7224
G06006512_162014,672
G06006512_162014,6552
G06006512_162014,3528
G06006512_162014,4872
G06006512_162014,5376
G06006512_162014,7392
G06006512_162014,4704
G06006512_162014,3024
G06006512_162014,2688
G06006512_162014,336
G06006512_162014,4200
G06006512_162014,8568
G06006512_162014,3192
G06006512_162014,6384
G06006512_162014,2520
G06006512_162014,6048
G06006512_162014,5040
G06006512_162014,8064
G06006512_162014,7896
G06006512_162014,5544
G06006512_162014,4032
G06006512_162014,504
G06006512_162014,5880
G06006512_162014,2352
G06006512_162014,6216
G06006512_162014,4368
G06006512_162014,5712
G06006512_162014,3696
G06006512_176814,2352
G06006512_176814,2688
G06006512_176814,5208
G06006512_176814,3864
G06006512_176814,7224
G06006512_176814,336
G06006512_176814,1680
G06006512_176814,7896
G06006512_176814,8232
G06006512_176814,6720
G06006512_176814,7728
G06006512_176814,504
G06006512_176814,1848
G06006512_176814,7560
G06006512_176814,7056
G06006512_176814,3528
G06006512_176814,4032
G06006512_176814,672
G06006512_176814,4536
G06006512_176814,5040
G06006512_176814,840
G06006512_176814,168
G06006512_176814,4200
G06006512_176814,3192
G06006512_176814,5376
G06006512_176814,2520
G06006512_176814,8400
G06006512_176814,2016
G06006512_176814,1344
G06006512_176814,2184
G06006512_176814,4704
G06006512_176814,3696
G06006512_176814,3024
G06006512_176814,5712
G06006512_176814,8568
G06006512_176814,1008
G06006512_176814,6048
G06006512_176814,6384
G06006512_176814,1512
G06006512_176814,6888
G06006512_176814,1176
G06006512_176814,4368
G06006512_176814,8064
G06006512_176814,6216
G06006512_176814,6552
G06006512_176814,7392
G06006512_176814,0
G06006512_176814,4872
G06006512_176814,5544
G06006512_176814,2856
G06006512_234974,5040
G06006512_234974,2520
G06006512_234974,7896
G06006512_234974,6888
G06006512_234974,6216
G06006512_234974,5880
G06006512_234974,4872
G06006512_234974,8064
G06006512_234974,6048
G06006512_234974,4200
G06006512_234974,5376
G06006512_234974,1848
G06006512_234974,8568
G06006512_234974,3528
G06006512_234974,5712
G06006512_234974,8400
G06006512_234974,1176
G06006512_234974,168
G06006512_234974,7728
G06006512_234974,8232
G06006512_234974,6720
G06006512_234974,0
G06006512_234974,3024
G06006512_234974,4536
G06006512_234974,4032
G06006512_234974,672
G06006512_234974,6552
G06006512_234974,2688
G06006512_234974,3696
G06006512_234974,1512
G06006512_234974,336
G06006512_234974,1680
G06006512_234974,504
G06006512_234974,3864
G06006512_234974,5544
G06006512_234974,5208
G06006512_234974,7056
G06006512_234974,2184
G06006512_234974,7560
G06006512_234974,2016
G06006512_234974,840
G06006512_234974,6384
G06006512_234974,4368
G06006512_234974,2856
G06006512_234974,3360
G06006512_234974,4704
G06006512_234974,3192
G06006512_234974,1344
G06006512_234974,2352
G06006512_234974,1008
G06006512_301565,6552
G06006512_301565,4536
G06006512_301565,8232
G06006512_301565,3864
G06006512_301565,6048
G06006512_301565,8400
G06006512_301565,336
G06006512_301565,2856
G06006512_301565,3192
G06006512_301565,2016
G06006512_301565,1008
G06006512_301565,4872
G06006512_301565,7560
G06006512_301565,5376
G06006512_301565,8064
G06006512_301565,1512
G06006512_301565,7896
G06006512_301565,1176
G06006512_301565,7224
G06006512_301565,6720
G06006512_301565,672
G06006512_301565,2520
G06006512_301565,4368
G06006512_301565,3528
G06006512_301565,4200
G06006512_301565,7728
G06006512_301565,0
G06006512_301565,6888
G06006512_301565,8568
G06006512_301565,3360
G06006512_301565,1344
G06006512_301565,5712
G06006512_301565,5544
G06006512_301565,2352
G06006512_301565,2184
G06006512_301565,7056
G06006512_301565,504
G06006512_301565,4032
G06006512_301565,168
G06006512_301565,3024
G06006512_301565,840
G06006512_301565,2688
G06006512_301565,1680
G06006512_301565,7392
G06006512_301565,3696
G06006512_301565,5880
G06006512_301565,6216
G06006512_301565,5040
G06006512_301565,1848
G06006512_301565,4704
G06006512_57798,7728
G06006512_57798,5712
G06006512_57798,336
G06006512_57798,4704
G06006512_57798,4200
G06006512_57798,7392
G06006512_57798,4368
G06006512_57798,840
G06006512_57798,504
G06006512_57798,3696
G06006512_57798,5544
G06006512_57798,4536
G06006512_57798,1848
G06006512_57798,2352
G06006512_57798,7896
G06006512_57798,2184
G06006512_57798,1344
G06006512_57798,1512
G06006512_57798,2520
G06006512_57798,8232
G06006512_57798,4872
G06006512_57798,1680
G06006512_57798,6048
G06006512_57798,2016
G06006512_57798,5208
G06006512_57798,168
G06006512_57798,1176
G06006512_57798,4032
G06006512_57798,8064
G06006512_57798,8568
G06006512_57798,6552
G06006512_57798,6720
G06006512_57798,2688
G06006512_57798,7560
G06006512_57798,3360
G06006512_57798,2856
G06006512_57798,3528
G06006512_57798,672
G06006512_57798,5040
G06006512_57798,8400
G06006512_57798,3192
G06006512_57798,3024
G06006512_57798,7224
G06006512_57798,6384
G06006512_57798,6888
G06006512_57798,5880
G06006512_57798,3864
G06006512_57798,7056
G06006512_57798,5376
G06006512_57798,0
G06006512_64430,7224
G06006512_64430,6216
G06006512_64430,8568
G06006512_64430,2856
G06006512_64430,1176
G06006512_64430,4536
G06006512_64430,3864
G06006512_64430,6720
G06006512_64430,0
G06006512_64430,2016
G06006512_64430,672
G06006512_64430,4872
G06006512_64430,6888
G06006512_64430,8232
G06006512_64430,2184
G06006512_64430,4200
G06006512_64430,7392
G06006512_64430,4032
G06006512_64430,336
G06006512_64430,5544
G06006512_64430,5208
G06006512_64430,4704
G06006512_64430,3360
G06006512_64430,168
G06006512_64430,2520
G06006512_64430,504
G06006512_64430,5712
G06006512_64430,1512
G06006512_64430,7560
G06006512_64430,8064
G06006512_64430,6552
G06006512_64430,6384
G06006512_64430,4368
G06006512_64430,8400
G06006512_64430,6048
G06006512_64430,3696
G06006512_64430,2352
G06006512_64430,840
G06006512_64430,3528
G06006512_64430,7728
G06006512_64430,7896
G06006512_64430,2688
G06006512_64430,1344
G06006512_64430,5040
G06006512_64430,1008
G06006512_64430,3024
G06006512_64430,1848
G06006512_64430,5880
G06006512_64430,7056
G06006512_64430,1680
G06006512_67445,4032
G06006512_67445,1176
G06006512_67445,5544
G06006512_67445,336
G06006512_67445,8568
G06006512_67445,3864
G06006512_67445,8232
G06006512_67445,672
G06006512_67445,5376
G06006512_67445,3024
G06006512_67445,6888
G06006512_67445,4200
G06006512_67445,2352
G06006512_67445,2688
G06006512_67445,6384
G06006512_67445,5040
G06006512_67445,5712
G06006512_67445,3696
G06006512_67445,7224
G06006512_67445,1008
G06006512_67445,6216
G06006512_67445,168
G06006512_67445,6552
G06006512_67445,4368
G06006512_67445,2520
G06006512_67445,4536
G06006512_67445,2016
G06006512_67445,4872
G06006512_67445,7056
G06006512_67445,6048
G06006512_67445,3192
G06006512_67445,1344
G06006512_67445,7896
G06006512_67445,7728
G06006512_67445,5880
G06006512_67445,1680
G06006512_67445,2184
G06006512_67445,2856
G06006512_67445,4704
G06006512_67445,0
G06006512_67445,504
G06006512_67445,7392
G06006512_67445,8400
G06006512_67445,8064
G06006512_67445,6720
G06006512_67445,3528
G06006512_67445,5208
G06006512_67445,840
G06006512_67445,1848
G06006512_67445,7560
G06006512_71174,7056
G06006512_71174,5880
G06006512_71174,1512
G06006512_71174,8568
G06006512_71174,672
G06006512_71174,8400
G06006512_71174,4032
G06006512_71174,1176
G06006512_71174,5040
G06006512_71174,2184
G06006512_71174,8064
G06006512_71174,4704
G06006512_71174,5376
G06006512_71174,2520
G06006512_71174,6048
G06006512_71174,4368
G06006512_71174,6720
G06006512_71174,2856
G06006512_71174,6552
G06006512_71174,6216
G06006512_71174,5712
G06006512_71174,3360
G06006512_71174,7560
G06006512_71174,1848
G06006512_71174,504
G06006512_71174,840
G06006512_71174,2688
G06006512_71174,8232
G06006512_71174,0
G06006512_71174,3864
G06006512_71174,1008
G06006512_71174,6888
G06006512_71174,7392
G06006512_71174,2352
G06006512_71174,168
G06006512_71174,4200
G06006512_71174,1680
G06006512_71174,2016
G06006512_71174,3696
G06006512_71174,5208
G06006512_71174,7224
G06006512_71174,1344
G06006512_71174,4536
G06006512_71174,3528
G06006512_71174,7896
G06006512_71174,6384
G06006512_71174,5544
G06006512_71174,7728
G06006512_71174,4872
G06006512_71174,3024
G06006512_79125,3696
G06006512_79125,336
G06006512_79125,672
G06006512_79125,5712
G06006512_79125,3528
G06006512_79125,2016
G06006512_79125,1680
G06006512_79125,3864
G06006512_79125,7896
G06006512_79125,6048
G06006512_79125,8064
G06006512_79125,5208
G06006512_79125,3360
G06006512_79125,4872
G06006512_79125,2352
G06006512_79125,4704
G06006512_79125,168
G06006512_79125,840
G06006512_79125,1512
G06006512_79125,8568
G06006512_79125,1848
G06006512_79125,5040
G06006512_79125,2688
G06006512_79125,6216
G06006512_79125,4032
G06006512_79125,4536
G06006512_79125,7728
G06006512_79125,5880
G06006512_79125,2520
G06006512_79125,504
G06006512_79125,4200
G06006512_79125,6888
G06006512_79125,3024
G06006512_79125,1176
G06006512_79125,5376
G06006512_79125,8232
G06006512_79125,7560
G06006512_79125,1344
G06006512_79125,6384
G06006512_79125,6552
G06006512_79125,2856
G06006512_79125,5544
G06006512_79125,8400
G06006512_79125,1008
G06006512_79125,7056
G06006512_79125,4368
G06006512_79125,3192
G06006512_79125,0
G06006512_79125,6720
G06006512_79125,7224
G06006512_82325,3192
G06006512_82325,4368
G06006512_82325,6720
G06006512_82325,5040
G06006512_82325,2016
G06006512_82325,4704
G06006512_82325,5712
G06006512_82325,1176
G06006512_82325,1512
G06006512_82325,6216
G06006512_82325,4200
G06006512_82325,2520
G06006512_82325,2856
G06006512_82325,2184
G06006512_82325,3696
G06006512_82325,5880
G06006512_82325,1344
G06006512_82325,7224
G06006512_82325,6048
G06006512_82325,1680
G06006512_82325,840
G06006512_82325,8400
G06006512_82325,3528
G06006512_82325,8568
G06006512_82325,0
G06006512_82325,168
G06006512_82325,4032
G06006512_82325,5208
G06006512_82325,6552
G06006512_82325,6384
G06006512_82325,5544
G06006512_82325,4536
G06006512_82325,3360
G06006512_82325,3864
G06006512_82325,7392
G06006512_82325,336
G06006512_82325,1848
G06006512_82325,7896
G06006512_82325,504
G06006512_82325,7056
G06006512_82325,7560
G06006512_82325,3024
G06006512_82325,4872
G06006512_82325,2352
G06006512_82325,6888
G06006512_82325,2688
G06006512_82325,1008
G06006512_82325,8064
G06006512_82325,7728
G06006512_82325,672
G06007109_103502,4872
G06007109_103502,2184
G06007109_103502,2016
G06007109_103502,6384
G06007109_103502,1512
G06007109_103502,672
G06007109_103502,4536
G06007109_103502,6720
G06007109_103502,5712
G06007109_103502,840
G06007109_103502,3192
G06007109_103502,2520
G06007109_103502,6552
G06007109_103502,2856
G06007109_103502,7560
G06007109_103502,7896
G06007109_103502,3864
G06007109_103502,4200
G06007109_103502,5376
G06007109_103502,5544
G06007109_103502,3024
G06007109_103502,2688
G06007109_103502,3528
G06007109_103502,7224
G06007109_103502,0
G06007109_103502,8064
G06007109_103502,3360
G06007109_103502,5880
G06007109_103502,336
G06007109_103502,6888
G06007109_103502,2352
G06007109_103502,8232
G06007109_103502,8568
G06007109_103502,5208
G06007109_103502,7056
G06007109_103502,8400
G06007109_103502,168
G06007109_103502,3696
G06007109_103502,4032
G06007109_103502,1848
G06007109_103502,4704
G06007109_103502,6048
G06007109_103502,5040
G06007109_103502,6216
G06007109_103502,4368
G06007109_103502,1008
G06007109_103502,1680
G06007109_103502,504
G06007109_103502,7728
G06007109_103502,7392
G06007109_1365,1848
G06007109_1365,2688
G06007109_1365,7056
G06007109_1365,6216
G06007109_1365,1176
G06007109_1365,1008
G06007109_1365,5712
G06007109_1365,3696
G06007109_1365,5544
G06007109_1365,1344
G06007109_1365,7896
G06007109_1365,4368
G06007109_1365,3024
G06007109_1365,1512
G06007109_1365,3192
G06007109_1365,8400
G06007109_1365,7224
G06007109_1365,168
G06007109_1365,2184
G06007109_1365,2016
G06007109_1365,6048
G06007109_1365,0
G06007109_1365,7560
G06007109_1365,3864
G06007109_1365,7728
G06007109_1365,6888
G06007109_1365,8064
G06007109_1365,6552
G06007109_1365,6384
G06007109_1365,4536
G06007109_1365,336
G06007109_1365,6720
G06007109_1365,4704
G06007109_1365,4872
G06007109_1365,840
G06007109_1365,7392
G06007109_1365,4200
G06007109_1365,4032
G06007109_1365,5880
G06007109_1365,2352
G06007109_1365,8568
G06007109_1365,504
G06007109_1365,2856
G06007109_1365,3528
G06007109_1365,2520
G06007109_1365,3360
G06007109_1365,8232
G06007109_1365,672
G06007109_1365,1680
G06007109_1365,5208
G06007109_216117,1848
G06007109_216117,5208
G06007109_216117,1512
G06007109_216117,4200
G06007109_216117,4536
G06007109_216117,3360
G06007109_216117,1680
G06007109_216117,7728
G06007109_216117,2856
G06007109_216117,168
G06007109_216117,8400
G06007109_216117,7896
G06007109_216117,7560
G06007109_216117,6888
G06007109_216117,2688
G06007109_216117,2016
G06007109_216117,6216
G06007109_216117,8064
G06007109_216117,5376
G06007109_216117,3192
G06007109_216117,1344
G06007109_216117,504
G06007109_216117,2184
G06007109_216117,4032
G06007109_216117,5712
G06007109_216117,6048
G06007109_216117,4368
G06007109_216117,672
G06007109_216117,2520
G06007109_216117,840
G06007109_216117,7392
G06007109_216117,336
G06007109_216117,6720
G06007109_216117,7224
G06007109_216117,5544
G06007109_216117,3024
G06007109_216117,3696
G06007109_216117,8232
G06007109_216117,0
G06007109_216117,8568
G06007109_216117,1008
G06007109_216117,1176
G06007109_216117,4704
G06007109_216117,3864
G06007109_216117,7056
G06007109_216117,5040
G06007109_216117,6384
G06007109_216117,6552
G06007109_216117,5880
G06007109_216117,3528
G06007109_225166,7728
G06007109_225166,8568
G06007109_225166,5712
G06007109_225166,4368
G06007109_225166,168
G06007109_225166,336
G06007109_225166,840
G06007109_225166,4872
G06007109_225166,2856
G06007109_225166,3024
G06007109_225166,7392
G06007109_225166,2520
G06007109_225166,4200
G06007109_225166,3528
G06007109_225166,6048
G06007109_225166,3864
G06007109_225166,4704
G06007109_225166,2688
G06007109_225166,6720
G06007109_225166,6552
G06007109_225166,672
G06007109_225166,2352
G06007109_225166,1512
G06007109_225166,1680
G06007109_225166,2016
G06007109_225166,7224
G06007109_225166,1176
G06007109_225166,7896
G06007109_225166,3696
G06007109_225166,3192
G06007109_225166,2184
G06007109_225166,7560
G06007109_225166,3360
G06007109_225166,4032
G06007109_225166,1008
G06007109_225166,8064
G06007109_225166,6384
G06007109_225166,6888
G06007109_225166,1848
G06007109_225166,8232
G06007109_225166,5040
G06007109_225166,8400
G06007109_225166,4536
G06007109_225166,5880
G06007109_225166,504
G06007109_225166,5544
G06007109_225166,0
G06007109_225166,5208
G06007109_225166,1344
G06007109_225166,5376
G06007109_239509,2184
G06007109_239509,7224
G06007109_239509,8400
G06007109_239509,6384
G06007109_239509,336
G06007109_239509,8232
G06007109_239509,2520
G06007109_239509,3192
G06007109_239509,2016
G06007109_239509,5208
G06007109_239509,3864
G06007109_239509,2688
G06007109_239509,1680
G06007109_239509,3360
G06007109_239509,6720
G06007109_239509,2352
G06007109_239509,1848
G06007109_239509,4704
G06007109_239509,2856
G06007109_239509,7728
G06007109_239509,6552
G06007109_239509,7896
G06007109_239509,672
G06007109_239509,4872
G06007109_239509,3528
G06007109_239509,8568
G06007109_239509,840
G06007109_239509,4200
G06007109_239509,6888
G06007109_239509,1344
G06007109_239509,7392
G06007109_239509,5376
G06007109_239509,504
G06007109_239509,1512
G06007109_239509,4032
G06007109_239509,168
G06007109_239509,1008
G06007109_239509,5544
G06007109_239509,0
G06007109_239509,4536
G06007109_239509,3024
G06007109_239509,5712
G06007109_239509,4368
G06007109_239509,7056
G06007109_239509,6048
G06007109_239509,6216
G06007109_239509,5040
G06007109_239509,5880
G06007109_239509,3696
G06007109_239509,8064
G06007109_276053,1008
G06007109_276053,4032
G06007109_276053,3528
G06007109_276053,2520
G06007109_276053,1512
G06007109_276053,6720
G06007109_276053,8568
G06007109_276053,3192
G06007109_276053,5544
G06007109_276053,6384
G06007109_276053,4200
G06007109_276053,4536
G06007109_276053,336
G06007109_276053,5376
G06007109_276053,1176
G06007109_276053,1680
G06007109_276053,7560
G06007109_276053,8064
G06007109_276053,4872
G06007109_276053,5208
G06007109_276053,3696
G06007109_276053,2856
G06007109_276053,1344
G06007109_276053,2184
G06007109_276053,168
G06007109_276053,7896
G06007109_276053,7728
G06007109_276053,7392
G06007109_276053,7056
G06007109_276053,5040
G06007109_276053,840
G06007109_276053,672
G06007109_276053,1848
G06007109_276053,6888
G06007109_276053,3024
G06007109_276053,6048
G06007109_276053,8232
G06007109_276053,5712
G06007109_276053,6216
G06007109_276053,3864
G06007109_276053,2352
G06007109_276053,4704
G06007109_276053,6552
G06007109_276053,2016
G06007109_276053,2688
G06007109_276053,0
G06007109_276053,504
G06007109_276053,5880
G06007109_276053,3360
G06007109_276053,7224
G06007109_279165,6720
G06007109_279165,8064
G06007109_279165,7728
G06007109_279165,6888
G06007109_279165,7056
G06007109_279165,336
G06007109_279165,1512
G06007109_279165,4872
G06007109_279165,2688
G06007109_279165,1344
G06007109_279165,7896
G06007109_279165,1008
G06007109_279165,5208
G06007109_279165,2520
G06007109_279165,6552
G06007109_279165,2016
G06007109_279165,7560
G06007109_279165,168
G06007109_279165,4704
G06007109_279165,3192
G06007109_279165,4536
G06007109_279165,1176
G06007109_279165,6384
G06007109_279165,8232
G06007109_279165,5880
G06007109_279165,504
G06007109_279165,0
G06007109_279165,3360
G06007109_279165,4032
G06007109_279165,7392
G06007109_279165,2856
G06007109_279165,5040
G06007109_279165,6216
G06007109_279165,3024
G06007109_279165,3864
G06007109_279165,6048
G06007109_279165,3528
G06007109_279165,2184
G06007109_279165,8400
G06007109_279165,3696
G06007109_279165,840
G06007109_279165,4200
G06007109_279165,7224
G06007109_279165,5712
G06007109_279165,4368
G06007109_279165,1680
G06007109_279165,5376
G06007109_279165,672
G06007109_279165,8568
G06007109_279165,1848
G06007109_303613,3864
G06007109_303613,504
G06007109_303613,3192
G06007109_303613,2520
G06007109_303613,7896
G06007109_303613,2688
G06007109_303613,5208
G06007109_303613,8232
G06007109_303613,5040
G06007109_303613,4704
G06007109_303613,1848
G06007109_303613,4872
G06007109_303613,5544
G06007109_303613,8064
G06007109_303613,5880
G06007109_303613,7056
G06007109_303613,3528
G06007109_303613,1176
G06007109_303613,8568
G06007109_303613,4032
G06007109_303613,2856
G06007109_303613,1344
G06007109_303613,7728
G06007109_303613,4368
G06007109_303613,4200
G06007109_303613,336
G06007109_303613,168
G06007109_303613,7392
G06007109_303613,3696
G06007109_303613,2352
G06007109_303613,8400
G06007109_303613,1512
G06007109_303613,6552
G06007109_303613,6048
G06007109_303613,6216
G06007109_303613,7560
G06007109_303613,4536
G06007109_303613,6384
G06007109_303613,2184
G06007109_303613,672
G06007109_303613,6720
G06007109_303613,0
G06007109_303613,7224
G06007109_303613,5712
G06007109_303613,1680
G06007109_303613,1008
G06007109_303613,840
G06007109_303613,5376
G06007109_303613,3360
G06007109_303613,2016
G06007109_62197,2688
G06007109_62197,2184
G06007109_62197,2520
G06007109_62197,6552
G06007109_62197,8400
G06007109_62197,1176
G06007109_62197,8568
G06007109_62197,5712
G06007109_62197,6888
G06007109_62197,1344
G06007109_62197,7224
G06007109_62197,8232
G06007109_62197,3528
G06007109_62197,5208
G06007109_62197,6720
G06007109_62197,504
G06007109_62197,7560
G06007109_62197,4368
G06007109_62197,0
G06007109_62197,1848
G06007109_62197,4872
G06007109_62197,6048
G06007109_62197,5544
G06007109_62197,3360
G06007109_62197,1512
G06007109_62197,2856
G06007109_62197,4536
G06007109_62197,5880
G06007109_62197,2016
G06007109_62197,3864
G06007109_62197,7728
G06007109_62197,2352
G06007109_62197,1680
G06007109_62197,5040
G06007109_62197,168
G06007109_62197,4200
G06007109_62197,4032
G06007109_62197,4704
G06007109_62197,7056
G06007109_62197,840
G06007109_62197,6384
G06007109_62197,3192
G06007109_62197,3024
G06007109_62197,1008
G06007109_62197,5376
G06007109_62197,3696
G06007109_62197,672
G06007109_62197,7392
G06007109_62197,336
G06007109_62197,6216
G06007109_67086,4032
G06007109_67086,4368
G06007109_67086,5376
G06007109_67086,2184
G06007109_67086,0
G06007109_67086,168
G06007109_67086,3864
G06007109_67086,1344
G06007109_67086,840
G06007109_67086,4200
G06007109_67086,5712
G06007109_67086,4704
G06007109_67086,4536
G06007109_67086,2856
G06007109_67086,3696
G06007109_67086,7224
G06007109_67086,8232
G06007109_67086,2520
G06007109_67086,8064
G06007109_67086,5544
G06007109_67086,336
G06007109_67086,3192
G06007109_67086,1512
G06007109_67086,6888
G06007109_67086,7560
G06007109_67086,3360
G06007109_67086,3528
G06007109_67086,6384
G06007109_67086,7392
G06007109_67086,8568
G06007109_67086,5040
G06007109_67086,5208
G06007109_67086,7728
G06007109_67086,1008
G06007109_67086,7896
G06007109_67086,6216
G06007109_67086,3024
G06007109_67086,672
G06007109_67086,6720
G06007109_67086,4872
G06007109_67086,5880
G06007109_67086,504
G06007109_67086,6048
G06007109_67086,7056
G06007109_67086,8400
G06007109_67086,1176
G06007109_67086,2016
G06007109_67086,2688
G06007109_67086,6552
G06007109_67086,2352
G06007303_108085,5712
G06007303_108085,6384
G06007303_108085,504
G06007303_108085,1680
G06007303_108085,1512
G06007303_108085,2184
G06007303_108085,2520
G06007303_108085,4200
G06007303_108085,5544
G06007303_108085,6552
G06007303_108085,1176
G06007303_108085,8232
G06007303_108085,2352
G06007303_108085,672
G06007303_108085,8064
G06007303_108085,168
G06007303_108085,7056
G06007303_108085,2016
G06007303_108085,3024
G06007303_108085,7392
G06007303_108085,2688
G06007303_108085,0
G06007303_108085,4032
G06007303_108085,4368
G06007303_108085,336
G06007303_108085,3360
G06007303_108085,7728
G06007303_108085,6216
G06007303_108085,6048
G06007303_108085,5376
G06007303_108085,6720
G06007303_108085,8568
G06007303_108085,8400
G06007303_108085,840
G06007303_108085,1848
G06007303_108085,1008
G06007303_108085,5880
G06007303_108085,5208
G06007303_108085,3192
G06007303_108085,3696
G06007303_108085,4704
G06007303_108085,4872
G06007303_108085,5040
G06007303_108085,3528
G06007303_108085,7224
G06007303_108085,1344
G06007303_108085,3864
G06007303_108085,2856
G06007303_108085,4536
G06007303_108085,6888
G06007303_109397,3192
G06007303_109397,3360
G06007303_109397,2184
G06007303_109397,5712
G06007303_109397,5544
G06007303_109397,3024
G06007303_109397,504
G06007303_109397,4536
G06007303_109397,5880
G06007303_109397,672
G06007303_109397,4368
G06007303_109397,2856
G06007303_109397,840
G06007303_109397,7560
G06007303_109397,8064
G06007303_109397,8400
G06007303_109397,5208
G06007303_109397,4872
G06007303_109397,2016
G06007303_109397,8568
G06007303_109397,2688
G06007303_109397,1008
G06007303_109397,3528
G06007303_109397,168
G06007303_109397,6720
G06007303_109397,6384
G06007303_109397,6888
G06007303_109397,7896
G06007303_109397,1176
G06007303_109397,7728
G06007303_109397,4032
G06007303_109397,2352
G06007303_109397,336
G06007303_109397,3696
G06007303_109397,5040
G06007303_109397,1512
G06007303_109397,6216
G06007303_109397,6048
G06007303_109397,1848
G06007303_109397,7392
G06007303_109397,4704
G06007303_109397,1344
G06007303_109397,8232
G06007303_109397,1680
G06007303_109397,7224
G06007303_109397,6552
G06007303_109397,2520
G06007303_109397,7056
G06007303_109397,0
G06007303_109397,5376
G06007303_129621,5880
G06007303_129621,6888
G06007303_129621,7728
G06007303_129621,6216
G06007303_129621,168
G06007303_129621,4536
G06007303_129621,7056
G06007303_129621,3864
G06007303_129621,2016
G06007303_129621,4368
G06007303_129621,6720
G06007303_129621,8400
G06007303_129621,3360
G06007303_129621,336
G06007303_129621,1512
G06007303_129621,1008
G06007303_129621,7896
G06007303_129621,3024
G06007303_129621,2520
G06007303_129621,8232
G06007303_129621,6048
G06007303_129621,7224
G06007303_129621,1176
G06007303_129621,3528
G06007303_129621,504
G06007303_129621,7392
G06007303_129621,3192
G06007303_129621,1848
G06007303_129621,4872
G06007303_129621,840
G06007303_129621,5712
G06007303_129621,2184
G06007303_129621,2856
G06007303_129621,6552
G06007303_129621,672
G06007303_129621,8064
G06007303_129621,1680
G06007303_129621,4704
G06007303_129621,1344
G06007303_129621,5376
G06007303_129621,0
G06007303_129621,6384
G06007303_129621,5040
G06007303_129621,5208
G06007303_129621,7560
G06007303_129621,3696
G06007303_129621,4200
G06007303_129621,8568
G06007303_129621,2352
G06007303_129621,4032
G06007303_195797,2016
G06007303_195797,3864
G06007303_195797,8400
G06007303_195797,4536
G06007303_195797,4872
G06007303_195797,7728
G06007303_195797,2520
G06007303_195797,6216
G06007303_195797,3360
G06007303_195797,8232
G06007303_195797,0
G06007303_195797,6888
G06007303_195797,3696
G06007303_195797,2856
G06007303_195797,1008
G06007303_195797,1176
G06007303_195797,336
G06007303_195797,5376
G06007303_195797,7560
G06007303_195797,7056
G06007303_195797,1344
G06007303_195797,7896
G06007303_195797,3528
G06007303_195797,5712
G06007303_195797,7224
G06007303_195797,4032
G06007303_195797,5208
G06007303_195797,6552
G06007303_195797,7392
G06007303_195797,672
G06007303_195797,3192
G06007303_195797,4368
G06007303_195797,2352
G06007303_195797,8064
G06007303_195797,5880
G06007303_195797,5040
G06007303_195797,4704
G06007303_195797,2184
G06007303_195797,840
G06007303_195797,3024
G06007303_195797,168
G06007303_195797,6720
G06007303_195797,8568
G06007303_195797,6384
G06007303_195797,4200
G06007303_195797,5544
G06007303_195797,1848
G06007303_195797,2688
G06007303_195797,1680
G06007303_195797,504
G06007303_242869,1680
G06007303_242869,3360
G06007303_242869,6720
G06007303_242869,2688
G06007303_242869,7560
G06007303_242869,8568
G06007303_242869,7896
G06007303_242869,6048
G06007303_242869,1008
G06007303_242869,2856
G06007303_242869,1512
G06007303_242869,3528
G06007303_242869,168
G06007303_242869,3192
G06007303_242869,5208
G06007303_242869,7728
G06007303_242869,4704
G06007303_242869,7224
G06007303_242869,672
G06007303_242869,2184
G06007303_242869,504
G06007303_242869,5880
G06007303_242869,3696
